04/07/2024 12:08:20, Voltage = 0.2072356, Wetness = 0, state = Dry, Temperature = 36.54279, Evaporation = 1.009302, Frequency = 30048
04/07/2024 12:11:51, Voltage = 0.1263139, Wetness = 0, state = Dry, Temperature = 36.7937, Evaporation = 1.007187, Frequency = 30616
04/07/2024 12:11:52, Voltage = 0.1258789, Wetness = 0, state = Dry, Temperature = 36.3501, Evaporation = 1.092085, Frequency = 30680
04/07/2024 12:11:53, Voltage = 0.1256855, Wetness = 0, state = Dry, Temperature = 36.33936, Evaporation = 1.090071, Frequency = 30744
04/07/2024 12:11:55, Voltage = 0.1260319, Wetness = 0, state = Dry, Temperature = 36.49506, Evaporation = 0.9828657, Frequency = 30760
04/07/2024 12:11:56, Voltage = 0.1263542, Wetness = 0, state = Dry, Temperature = 36.44305, Evaporation = 1.089467, Frequency = 30720
04/07/2024 12:11:57, Voltage = 0.1250813, Wetness = 0, state = Dry, Temperature = 36.3894, Evaporation = 1.015244, Frequency = 30560
04/07/2024 12:11:58, Voltage = 0.12604, Wetness = 0, state = Dry, Temperature = 36.50031, Evaporation = 1.088611, Frequency = 30544
04/07/2024 12:11:59, Voltage = 0.1256613, Wetness = 0, state = Dry, Temperature = 36.3313, Evaporation = 1.012021, Frequency = 30552
04/07/2024 12:12:00, Voltage = 0.1264751, Wetness = 0, state = Dry, Temperature = 36.36731, Evaporation = 1.087453, Frequency = 30480
04/07/2024 12:12:01, Voltage = 0.1460852, Wetness = 0, state = Dry, Temperature = 36.89087, Evaporation = 1.01041, Frequency = 30344
04/07/2024 12:12:02, Voltage = 0.1457871, Wetness = 0, state = Dry, Temperature = 36.42188, Evaporation = 1.008043, Frequency = 30328
04/07/2024 12:12:03, Voltage = 0.1462302, Wetness = 0, state = Dry, Temperature = 36.45032, Evaporation = 1.089567, Frequency = 30256
04/07/2024 12:12:04, Voltage = 0.1450943, Wetness = 0, state = Dry, Temperature = 36.14996, Evaporation = 0.9801969, Frequency = 30352
04/07/2024 12:12:05, Voltage = 0.1458757, Wetness = 0, state = Dry, Temperature = 36.80139, Evaporation = 1.008547, Frequency = 30280
04/07/2024 12:12:06, Voltage = 0.1459724, Wetness = 0, state = Dry, Temperature = 36.24414, Evaporation = 1.089819, Frequency = 30240
04/07/2024 12:12:07, Voltage = 0.1459644, Wetness = 0, state = Dry, Temperature = 36.73737, Evaporation = 1.089718, Frequency = 30240
04/07/2024 12:12:09, Voltage = 0.1464317, Wetness = 0, state = Dry, Temperature = 36.23322, Evaporation = 1.013481, Frequency = 30296
04/07/2024 12:12:10, Voltage = 0.144208, Wetness = 0, state = Dry, Temperature = 36.25214, Evaporation = 1.096969, Frequency = 30280
04/07/2024 12:12:11, Voltage = 0.1468909, Wetness = 0, state = Dry, Temperature = 36.79327, Evaporation = 1.094905, Frequency = 30168
04/07/2024 12:12:12, Voltage = 0.1473824, Wetness = 0, state = Dry, Temperature = 36.60681, Evaporation = 1.090625, Frequency = 30160
04/07/2024 12:12:13, Voltage = 0.1460691, Wetness = 0, state = Dry, Temperature = 36.03784, Evaporation = 1.009503, Frequency = 30192
04/07/2024 12:12:14, Voltage = 0.1467862, Wetness = 0, state = Dry, Temperature = 35.98596, Evaporation = 1.044198, Frequency = 30320
04/07/2024 12:12:15, Voltage = 0.1454246, Wetness = 0, state = Dry, Temperature = 36.31097, Evaporation = 1.008798, Frequency = 30400
04/07/2024 12:12:16, Voltage = 0.1459644, Wetness = 0, state = Dry, Temperature = 36.09357, Evaporation = 1.090222, Frequency = 30496
04/07/2024 12:12:17, Voltage = 0.1467378, Wetness = 0, state = Dry, Temperature = 36.73773, Evaporation = 1.093294, Frequency = 30512
04/07/2024 12:12:18, Voltage = 0.1455293, Wetness = 0, state = Dry, Temperature = 36.3974, Evaporation = 1.010259, Frequency = 30488
04/07/2024 12:12:19, Voltage = 0.1454165, Wetness = 0, state = Dry, Temperature = 36.26678, Evaporation = 1.008295, Frequency = 30336
04/07/2024 12:12:20, Voltage = 0.147326, Wetness = 0, state = Dry, Temperature = 36.56769, Evaporation = 0.7113023, Frequency = 30272
04/07/2024 12:12:21, Voltage = 0.146045, Wetness = 0, state = Dry, Temperature = 36.47821, Evaporation = 1.029343, Frequency = 30328
04/07/2024 12:12:23, Voltage = 0.1468103, Wetness = 0, state = Dry, Temperature = 36.78522, Evaporation = 1.002051, Frequency = 30240
04/07/2024 12:12:24, Voltage = 0.1462061, Wetness = 0, state = Dry, Temperature = 36.38873, Evaporation = 1.008093, Frequency = 30256
04/07/2024 12:12:25, Voltage = 0.1463995, Wetness = 0, state = Dry, Temperature = 36.71771, Evaporation = 1.012827, Frequency = 30104
04/07/2024 12:12:26, Voltage = 0.06282664, Wetness = 0, state = Dry, Temperature = 37.23389, Evaporation = 1.090877, Frequency = 30176
04/07/2024 12:12:27, Voltage = 0.1460288, Wetness = 0, state = Dry, Temperature = 36.68463, Evaporation = 1.088661, Frequency = 29992
04/07/2024 12:12:28, Voltage = 0.1461819, Wetness = 0, state = Dry, Temperature = 37.28088, Evaporation = 1.088611, Frequency = 30184
04/07/2024 12:12:29, Voltage = 0.1450943, Wetness = 0, state = Dry, Temperature = 36.94135, Evaporation = 1.084733, Frequency = 30328
04/07/2024 12:12:30, Voltage = 0.1456502, Wetness = 0, state = Dry, Temperature = 36.63708, Evaporation = 1.083676, Frequency = 30328
04/07/2024 12:12:31, Voltage = 0.1463833, Wetness = 0, state = Dry, Temperature = 36.72101, Evaporation = 1.008144, Frequency = 30336
04/07/2024 12:12:32, Voltage = 0.1460611, Wetness = 0, state = Dry, Temperature = 36.30829, Evaporation = 1.090272, Frequency = 30208
04/07/2024 12:12:33, Voltage = 0.1449009, Wetness = 0, state = Dry, Temperature = 36.91083, Evaporation = 1.086848, Frequency = 30480
04/07/2024 12:12:34, Voltage = 0.1469795, Wetness = 0, state = Dry, Temperature = 36.81024, Evaporation = 0.922591, Frequency = 30496
04/07/2024 12:12:35, Voltage = 0.1469312, Wetness = 0, state = Dry, Temperature = 36.69037, Evaporation = 1.008698, Frequency = 30544
04/07/2024 12:12:37, Voltage = 0.1455777, Wetness = 0, state = Dry, Temperature = 36.70984, Evaporation = 1.011165, Frequency = 30680
04/07/2024 12:12:38, Voltage = 0.1261609, Wetness = 0, state = Dry, Temperature = 36.16949, Evaporation = 1.009856, Frequency = 30728
04/07/2024 12:12:39, Voltage = 0.1259917, Wetness = 0, state = Dry, Temperature = 36.51202, Evaporation = 1.086445, Frequency = 30720
04/07/2024 12:12:40, Voltage = 0.1457388, Wetness = 0, state = Dry, Temperature = 36.4201, Evaporation = 1.005475, Frequency = 30688
04/07/2024 12:12:41, Voltage = 0.1441758, Wetness = 0, state = Dry, Temperature = 36.47729, Evaporation = 1.01328, Frequency = 30768
04/07/2024 12:12:42, Voltage = 0.1466975, Wetness = 0, state = Dry, Temperature = 36.27234, Evaporation = 1.084633, Frequency = 30824
04/07/2024 12:12:43, Voltage = 0.1461013, Wetness = 0, state = Dry, Temperature = 36.44751, Evaporation = 1.087956, Frequency = 30824
04/07/2024 12:12:44, Voltage = 0.1467378, Wetness = 0, state = Dry, Temperature = 36.8576, Evaporation = 1.005827, Frequency = 30904
04/07/2024 12:12:45, Voltage = 0.1462544, Wetness = 0, state = Dry, Temperature = 36.28619, Evaporation = 1.086647, Frequency = 30936
04/07/2024 12:12:46, Voltage = 0.1462705, Wetness = 0, state = Dry, Temperature = 36.27826, Evaporation = 1.010964, Frequency = 31000
04/07/2024 12:12:47, Voltage = 0.1463431, Wetness = 0, state = Dry, Temperature = 36.51477, Evaporation = 1.094955, Frequency = 31016
04/07/2024 12:12:48, Voltage = 0.1445383, Wetness = 0, state = Dry, Temperature = 36.43884, Evaporation = 1.100998, Frequency = 30984
04/07/2024 12:12:49, Voltage = 0.1464317, Wetness = 0, state = Dry, Temperature = 36.77966, Evaporation = 1.091078, Frequency = 30984
04/07/2024 12:12:51, Voltage = 0.125758, Wetness = 0, state = Dry, Temperature = 37.01062, Evaporation = 1.009755, Frequency = 30944
04/07/2024 12:12:52, Voltage = 0.1276272, Wetness = 0, state = Dry, Temperature = 36.41162, Evaporation = 1.086445, Frequency = 30856
04/07/2024 12:12:53, Voltage = 0.1242353, Wetness = 0, state = Dry, Temperature = 36.82941, Evaporation = 1.084884, Frequency = 30784
04/07/2024 12:12:54, Voltage = 0.1261528, Wetness = 0, state = Dry, Temperature = 36.37793, Evaporation = 1.06862, Frequency = 30888
04/07/2024 12:12:55, Voltage = 0.1465042, Wetness = 0, state = Dry, Temperature = 36.63745, Evaporation = 1.023905, Frequency = 30952
04/07/2024 12:12:56, Voltage = 0.1264267, Wetness = 0, state = Dry, Temperature = 36.52069, Evaporation = 1.038407, Frequency = 30904
04/07/2024 12:12:57, Voltage = 0.1259675, Wetness = 0, state = Dry, Temperature = 36.47595, Evaporation = 1.035738, Frequency = 30856
04/07/2024 12:12:58, Voltage = 0.1254519, Wetness = 0, state = Dry, Temperature = 36.78436, Evaporation = 0.9387045, Frequency = 30840
04/07/2024 12:12:59, Voltage = 0.1258064, Wetness = 0, state = Dry, Temperature = 36.16876, Evaporation = 1.011064, Frequency = 30904
04/07/2024 12:13:00, Voltage = 0.1256049, Wetness = 0, state = Dry, Temperature = 36.59222, Evaporation = 1.059757, Frequency = 30752
04/07/2024 12:13:01, Voltage = 0.1268135, Wetness = 0, state = Dry, Temperature = 36.51495, Evaporation = 1.087402, Frequency = 30624
04/07/2024 12:13:02, Voltage = 0.1247993, Wetness = 0, state = Dry, Temperature = 36.78156, Evaporation = 1.003259, Frequency = 30480
04/07/2024 12:13:03, Voltage = 0.1264831, Wetness = 0, state = Dry, Temperature = 36.32526, Evaporation = 1.005626, Frequency = 30448
04/07/2024 12:13:05, Voltage = 0.1260722, Wetness = 0, state = Dry, Temperature = 36.87415, Evaporation = 1.00905, Frequency = 30744
04/07/2024 12:13:06, Voltage = 0.1264831, Wetness = 0, state = Dry, Temperature = 37.00275, Evaporation = 1.008144, Frequency = 31040
04/07/2024 12:13:07, Voltage = 0.1048668, Wetness = 0, state = Dry, Temperature = 36.65973, Evaporation = 1.09133, Frequency = 31064
04/07/2024 12:13:08, Voltage = 0.1060028, Wetness = 0, state = Dry, Temperature = 36.52576, Evaporation = 1.014639, Frequency = 31016
04/07/2024 12:13:09, Voltage = 0.125758, Wetness = 0, state = Dry, Temperature = 36.21906, Evaporation = 1.007489, Frequency = 31000
04/07/2024 12:13:10, Voltage = 0.1057128, Wetness = 0, state = Dry, Temperature = 36.75165, Evaporation = 1.008496, Frequency = 30888
04/07/2024 12:13:11, Voltage = 0.1055839, Wetness = 0, state = Dry, Temperature = 36.56451, Evaporation = 1.011769, Frequency = 30776
04/07/2024 12:13:12, Voltage = 0.1058256, Wetness = 0, state = Dry, Temperature = 36.30017, Evaporation = 0.8226871, Frequency = 30696
04/07/2024 12:13:13, Voltage = 0.1066151, Wetness = 0, state = Dry, Temperature = 37.02484, Evaporation = 1.088258, Frequency = 30744
04/07/2024 12:13:14, Voltage = 0.1062123, Wetness = 0, state = Dry, Temperature = 36.54883, Evaporation = 1.010007, Frequency = 30736
04/07/2024 12:13:15, Voltage = 0.105737, Wetness = 0, state = Dry, Temperature = 36.27563, Evaporation = 1.009503, Frequency = 30696
04/07/2024 12:13:16, Voltage = 0.105463, Wetness = 0, state = Dry, Temperature = 36.62268, Evaporation = 1.011064, Frequency = 30616
04/07/2024 12:13:18, Voltage = 0.1047218, Wetness = 0, state = Dry, Temperature = 36.30005, Evaporation = 1.014186, Frequency = 30544
04/07/2024 12:13:19, Voltage = 0.1047782, Wetness = 0, state = Dry, Temperature = 36.58698, Evaporation = 1.007489, Frequency = 30464
04/07/2024 12:13:20, Voltage = 0.1059787, Wetness = 0, state = Dry, Temperature = 36.75702, Evaporation = 1.090272, Frequency = 30672
04/07/2024 12:13:21, Voltage = 0.1056322, Wetness = 0, state = Dry, Temperature = 37.26727, Evaporation = 1.08846, Frequency = 30536
04/07/2024 12:13:22, Voltage = 0.1056967, Wetness = 0, state = Dry, Temperature = 36.40356, Evaporation = 1.011366, Frequency = 30384
04/07/2024 12:13:23, Voltage = 0.1057047, Wetness = 0, state = Dry, Temperature = 36.81293, Evaporation = 1.013632, Frequency = 30384
04/07/2024 12:13:24, Voltage = 0.1058739, Wetness = 0, state = Dry, Temperature = 36.41382, Evaporation = 1.01041, Frequency = 30344
04/07/2024 12:13:25, Voltage = 0.106736, Wetness = 0, state = Dry, Temperature = 36.86633, Evaporation = 1.011215, Frequency = 30344
04/07/2024 12:13:26, Voltage = 0.1061237, Wetness = 0, state = Dry, Temperature = 36.55127, Evaporation = 1.01333, Frequency = 30368
04/07/2024 12:13:27, Voltage = 0.1052455, Wetness = 0, state = Dry, Temperature = 36.48932, Evaporation = 1.049435, Frequency = 30432
04/07/2024 12:13:28, Voltage = 0.1068649, Wetness = 0, state = Dry, Temperature = 36.30505, Evaporation = 1.011467, Frequency = 30392
04/07/2024 12:13:29, Voltage = 0.1032716, Wetness = 0, state = Dry, Temperature = 37.08868, Evaporation = 1.098178, Frequency = 30304
04/07/2024 12:13:30, Voltage = 0.1053905, Wetness = 0, state = Dry, Temperature = 36.5705, Evaporation = 1.088611, Frequency = 30344
04/07/2024 12:13:32, Voltage = 0.1055516, Wetness = 0, state = Dry, Temperature = 37.01654, Evaporation = 1.089869, Frequency = 30072
04/07/2024 12:13:33, Voltage = 0.1063976, Wetness = 0, state = Dry, Temperature = 37.01361, Evaporation = 1.086848, Frequency = 30040
04/07/2024 12:13:34, Voltage = 0.1062768, Wetness = 0, state = Dry, Temperature = 36.96887, Evaporation = 1.006079, Frequency = 30000
04/07/2024 12:13:35, Voltage = 0.0857159, Wetness = 0, state = Dry, Temperature = 36.81549, Evaporation = 1.086999, Frequency = 29960
04/07/2024 12:13:36, Voltage = 0.08586899, Wetness = 0, state = Dry, Temperature = 36.65125, Evaporation = 1.009705, Frequency = 29960
04/07/2024 12:13:37, Voltage = 0.08556282, Wetness = 0, state = Dry, Temperature = 36.79895, Evaporation = 1.083122, Frequency = 30216
04/07/2024 12:13:38, Voltage = 0.08443488, Wetness = 0, state = Dry, Temperature = 36.75128, Evaporation = 1.094804, Frequency = 30352
04/07/2024 12:13:39, Voltage = 0.08507942, Wetness = 0, state = Dry, Temperature = 36.7215, Evaporation = 1.012021, Frequency = 30424
04/07/2024 12:13:40, Voltage = 0.08494246, Wetness = 0, state = Dry, Temperature = 36.72955, Evaporation = 1.007842, Frequency = 30408
04/07/2024 12:13:41, Voltage = 0.08441071, Wetness = 0, state = Dry, Temperature = 36.0462, Evaporation = 0.9975189, Frequency = 30424
04/07/2024 12:13:42, Voltage = 0.08468464, Wetness = 0, state = Dry, Temperature = 36.56659, Evaporation = 1.011064, Frequency = 30352
04/07/2024 12:13:43, Voltage = 0.08455573, Wetness = 0, state = Dry, Temperature = 36.9187, Evaporation = 1.010259, Frequency = 30312
04/07/2024 12:13:44, Voltage = 0.1055194, Wetness = 0, state = Dry, Temperature = 36.8468, Evaporation = 1.114141, Frequency = 30416
04/07/2024 12:13:46, Voltage = 0.1053422, Wetness = 0, state = Dry, Temperature = 36.65344, Evaporation = 1.089819, Frequency = 30528
04/07/2024 12:13:47, Voltage = 0.1059787, Wetness = 0, state = Dry, Temperature = 36.56433, Evaporation = 1.012122, Frequency = 30456
04/07/2024 12:13:48, Voltage = 0.1059545, Wetness = 0, state = Dry, Temperature = 36.74609, Evaporation = 1.087956, Frequency = 30368
04/07/2024 12:13:49, Voltage = 0.1051891, Wetness = 0, state = Dry, Temperature = 36.87097, Evaporation = 1.010661, Frequency = 30504
04/07/2024 12:13:50, Voltage = 0.1060592, Wetness = 0, state = Dry, Temperature = 36.6568, Evaporation = 1.016301, Frequency = 30720
04/07/2024 12:13:51, Voltage = 0.1067199, Wetness = 0, state = Dry, Temperature = 36.81024, Evaporation = 1.012424, Frequency = 30664
04/07/2024 12:13:52, Voltage = 0.1060834, Wetness = 0, state = Dry, Temperature = 36.55249, Evaporation = 1.007741, Frequency = 30560
04/07/2024 12:13:53, Voltage = 0.1056403, Wetness = 0, state = Dry, Temperature = 36.80487, Evaporation = 1.081611, Frequency = 30592
04/07/2024 12:13:54, Voltage = 0.1062284, Wetness = 0, state = Dry, Temperature = 36.55963, Evaporation = 1.007187, Frequency = 30480
04/07/2024 12:13:55, Voltage = 0.1071952, Wetness = 0, state = Dry, Temperature = 36.75409, Evaporation = 1.019876, Frequency = 30520
04/07/2024 12:13:56, Voltage = 0.1062848, Wetness = 0, state = Dry, Temperature = 36.5708, Evaporation = 1.022193, Frequency = 30512
04/07/2024 12:13:57, Voltage = 0.1062768, Wetness = 0, state = Dry, Temperature = 37.08368, Evaporation = 1.092689, Frequency = 30776
04/07/2024 12:13:58, Voltage = 0.1059867, Wetness = 0, state = Dry, Temperature = 35.82971, Evaporation = 1.011366, Frequency = 30792
04/07/2024 12:14:00, Voltage = 0.1053663, Wetness = 0, state = Dry, Temperature = 36.68219, Evaporation = 1.040673, Frequency = 30728
04/07/2024 12:14:01, Voltage = 0.1062123, Wetness = 0, state = Dry, Temperature = 36.64008, Evaporation = 1.059757, Frequency = 30616
04/07/2024 12:14:02, Voltage = 0.1050118, Wetness = 0, state = Dry, Temperature = 36.81293, Evaporation = 1.011064, Frequency = 30696
04/07/2024 12:14:03, Voltage = 0.1050441, Wetness = 0, state = Dry, Temperature = 36.30872, Evaporation = 1.040421, Frequency = 30688
04/07/2024 12:14:04, Voltage = 0.1053744, Wetness = 0, state = Dry, Temperature = 36.79077, Evaporation = 1.086748, Frequency = 30632
04/07/2024 12:14:05, Voltage = 0.1052213, Wetness = 0, state = Dry, Temperature = 36.64807, Evaporation = 1.011971, Frequency = 30568
04/07/2024 12:14:06, Voltage = 0.1049555, Wetness = 0, state = Dry, Temperature = 36.53168, Evaporation = 1.099638, Frequency = 30520
04/07/2024 12:14:07, Voltage = 0.08644102, Wetness = 0, state = Dry, Temperature = 36.96899, Evaporation = 1.085791, Frequency = 30408
04/07/2024 12:14:08, Voltage = 0.08449128, Wetness = 0, state = Dry, Temperature = 36.9046, Evaporation = 1.092085, Frequency = 30328
04/07/2024 12:14:09, Voltage = 0.08642489, Wetness = 0, state = Dry, Temperature = 36.61487, Evaporation = 1.007842, Frequency = 30608
04/07/2024 12:14:10, Voltage = 0.104464, Wetness = 0, state = Dry, Temperature = 36.62897, Evaporation = 1.086345, Frequency = 30608
04/07/2024 12:14:11, Voltage = 0.1051246, Wetness = 0, state = Dry, Temperature = 37.01373, Evaporation = 1.039414, Frequency = 30296
04/07/2024 12:14:12, Voltage = 0.1060189, Wetness = 0, state = Dry, Temperature = 36.9859, Evaporation = 1.089165, Frequency = 30448
04/07/2024 12:14:14, Voltage = 0.1056, Wetness = 0, state = Dry, Temperature = 36.81567, Evaporation = 1.086093, Frequency = 30536
04/07/2024 12:14:15, Voltage = 0.1046815, Wetness = 0, state = Dry, Temperature = 36.8515, Evaporation = 1.089165, Frequency = 30600
04/07/2024 12:14:16, Voltage = 0.1065185, Wetness = 0, state = Dry, Temperature = 36.41162, Evaporation = 1.090222, Frequency = 30520
04/07/2024 12:14:17, Voltage = 0.1064218, Wetness = 0, state = Dry, Temperature = 35.99091, Evaporation = 1.006281, Frequency = 30376
04/07/2024 12:14:18, Voltage = 0.1056564, Wetness = 0, state = Dry, Temperature = 36.59033, Evaporation = 1.091431, Frequency = 30280
04/07/2024 12:14:19, Voltage = 0.1072114, Wetness = 0, state = Dry, Temperature = 36.55164, Evaporation = 1.025113, Frequency = 30232
04/07/2024 12:14:20, Voltage = 0.1064379, Wetness = 0, state = Dry, Temperature = 36.88544, Evaporation = 1.008446, Frequency = 30200
04/07/2024 12:14:21, Voltage = 0.1062123, Wetness = 0, state = Dry, Temperature = 36.52051, Evaporation = 1.0091, Frequency = 30176
04/07/2024 12:14:22, Voltage = 0.1055194, Wetness = 0, state = Dry, Temperature = 36.90247, Evaporation = 1.009352, Frequency = 30232
