05/07/2024 11:43:50, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 30.79303, Evaporation = 1.270492, Frequency = 26384
05/07/2024 11:54:05, Voltage = 0.02202719, Wetness = 0, state = Dry, Temperature = 33.2489, Evaporation = 1.29008, Frequency = 4784
05/07/2024 11:54:07, Voltage = 0.02277647, Wetness = 0, state = Dry, Temperature = 34.1405, Evaporation = 1.268226, Frequency = 4787
05/07/2024 11:54:09, Voltage = 0.02301817, Wetness = 0, state = Dry, Temperature = 33.95026, Evaporation = 1.265658, Frequency = 4799
05/07/2024 11:54:11, Voltage = 0.022567, Wetness = 0, state = Dry, Temperature = 34.11029, Evaporation = 1.271398, Frequency = 4798
05/07/2024 11:54:12, Voltage = 0.02315514, Wetness = 0, state = Dry, Temperature = 33.96991, Evaporation = 1.271701, Frequency = 4791
05/07/2024 11:54:14, Voltage = 0.02236557, Wetness = 0, state = Dry, Temperature = 33.7688, Evaporation = 1.252515, Frequency = 4798
05/07/2024 11:54:16, Voltage = 0.02377551, Wetness = 0, state = Dry, Temperature = 34.28601, Evaporation = 1.266162, Frequency = 4794
05/07/2024 11:54:18, Voltage = 0.02296983, Wetness = 0, state = Dry, Temperature = 34.28619, Evaporation = 1.266967, Frequency = 4802
05/07/2024 11:54:19, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 33.82184, Evaporation = 1.269837, Frequency = 4800
05/07/2024 11:54:21, Voltage = 0.02372717, Wetness = 0, state = Dry, Temperature = 34.25787, Evaporation = 1.273816, Frequency = 4794
05/07/2024 11:54:23, Voltage = 0.02321154, Wetness = 0, state = Dry, Temperature = 33.70197, Evaporation = 1.272204, Frequency = 4794
05/07/2024 11:54:25, Voltage = 0.02301817, Wetness = 0, state = Dry, Temperature = 34.09595, Evaporation = 1.266967, Frequency = 4800
05/07/2024 11:54:26, Voltage = 0.02263951, Wetness = 0, state = Dry, Temperature = 33.90588, Evaporation = 1.285649, Frequency = 4804
05/07/2024 11:54:28, Voltage = 0.02315514, Wetness = 0, state = Dry, Temperature = 33.47272, Evaporation = 1.25463, Frequency = 4801
05/07/2024 11:54:30, Voltage = 0.02347741, Wetness = 0, state = Dry, Temperature = 33.24316, Evaporation = 1.265406, Frequency = 4805
05/07/2024 11:54:31, Voltage = 0.02281675, Wetness = 0, state = Dry, Temperature = 33.57886, Evaporation = 1.307251, Frequency = 4803
05/07/2024 11:54:33, Voltage = 0.02263951, Wetness = 0, state = Dry, Temperature = 33.66016, Evaporation = 1.259364, Frequency = 4791
05/07/2024 11:54:35, Voltage = 0.0223978, Wetness = 0, state = Dry, Temperature = 33.73535, Evaporation = 1.266363, Frequency = 4791
05/07/2024 11:54:37, Voltage = 0.02382385, Wetness = 0, state = Dry, Temperature = 33.57886, Evaporation = 1.267118, Frequency = 4794
05/07/2024 11:54:38, Voltage = 0.02309068, Wetness = 0, state = Dry, Temperature = 33.88416, Evaporation = 1.276837, Frequency = 4796
05/07/2024 11:54:40, Voltage = 0.02336461, Wetness = 0, state = Dry, Temperature = 33.54584, Evaporation = 1.166107, Frequency = 4792
05/07/2024 11:54:42, Voltage = 0.02230918, Wetness = 0, state = Dry, Temperature = 33.74976, Evaporation = 1.269686, Frequency = 4797
05/07/2024 11:54:44, Voltage = 0.02336461, Wetness = 0, state = Dry, Temperature = 34.09564, Evaporation = 1.267018, Frequency = 4794
05/07/2024 11:54:45, Voltage = 0.02314708, Wetness = 0, state = Dry, Temperature = 33.56006, Evaporation = 1.266615, Frequency = 4794
05/07/2024 11:54:47, Voltage = 0.02338879, Wetness = 0, state = Dry, Temperature = 34.02301, Evaporation = 1.269837, Frequency = 4798
05/07/2024 11:54:49, Voltage = 0.02243003, Wetness = 0, state = Dry, Temperature = 33.76892, Evaporation = 1.267269, Frequency = 4789
05/07/2024 11:54:51, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 34.01208, Evaporation = 1.273413, Frequency = 4783
05/07/2024 11:54:52, Voltage = 0.02306651, Wetness = 0, state = Dry, Temperature = 33.92517, Evaporation = 1.289677, Frequency = 4792
05/07/2024 11:54:54, Voltage = 0.02306651, Wetness = 0, state = Dry, Temperature = 33.57922, Evaporation = 1.266615, Frequency = 4785
05/07/2024 11:54:56, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 33.6012, Evaporation = 1.269938, Frequency = 4776
05/07/2024 11:54:58, Voltage = 0.02222861, Wetness = 0, state = Dry, Temperature = 33.716, Evaporation = 1.26737, Frequency = 4779
05/07/2024 11:54:59, Voltage = 0.02247031, Wetness = 0, state = Dry, Temperature = 34.08832, Evaporation = 1.269837, Frequency = 4788
05/07/2024 11:55:01, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 33.3443, Evaporation = 1.216864, Frequency = 4791
05/07/2024 11:55:03, Voltage = 0.02292955, Wetness = 0, state = Dry, Temperature = 33.6842, Evaporation = 1.282023, Frequency = 4793
05/07/2024 11:55:04, Voltage = 0.02177743, Wetness = 0, state = Dry, Temperature = 34.18243, Evaporation = 1.270794, Frequency = 4796
05/07/2024 11:55:06, Voltage = 0.02289732, Wetness = 0, state = Dry, Temperature = 33.85791, Evaporation = 1.267773, Frequency = 4795
05/07/2024 11:55:08, Voltage = 0.02382385, Wetness = 0, state = Dry, Temperature = 34.04596, Evaporation = 1.267169, Frequency = 4793
05/07/2024 11:55:10, Voltage = 0.02172103, Wetness = 0, state = Dry, Temperature = 33.73828, Evaporation = 1.239776, Frequency = 4802
05/07/2024 11:55:11, Voltage = 0.02222861, Wetness = 0, state = Dry, Temperature = 33.84918, Evaporation = 1.272506, Frequency = 4798
05/07/2024 11:55:13, Voltage = 0.02350158, Wetness = 0, state = Dry, Temperature = 34.06183, Evaporation = 1.266615, Frequency = 4795
05/07/2024 11:55:15, Voltage = 0.02317125, Wetness = 0, state = Dry, Temperature = 33.78021, Evaporation = 1.26737, Frequency = 4792
05/07/2024 11:55:17, Voltage = 0.02168881, Wetness = 0, state = Dry, Temperature = 33.8302, Evaporation = 1.26596, Frequency = 4782
05/07/2024 11:55:18, Voltage = 0.02285704, Wetness = 0, state = Dry, Temperature = 33.40863, Evaporation = 1.269686, Frequency = 4787
05/07/2024 11:55:20, Voltage = 0.02265562, Wetness = 0, state = Dry, Temperature = 34.14954, Evaporation = 1.270996, Frequency = 4791
05/07/2024 11:55:22, Voltage = 0.02248643, Wetness = 0, state = Dry, Temperature = 33.90851, Evaporation = 1.285498, Frequency = 4795
05/07/2024 11:55:24, Voltage = 0.02212387, Wetness = 0, state = Dry, Temperature = 33.81293, Evaporation = 1.274118, Frequency = 4811
05/07/2024 11:55:25, Voltage = 0.02243809, Wetness = 0, state = Dry, Temperature = 33.68799, Evaporation = 1.267269, Frequency = 4810
05/07/2024 11:55:27, Voltage = 0.02235752, Wetness = 0, state = Dry, Temperature = 33.83563, Evaporation = 1.219734, Frequency = 4805
05/07/2024 11:55:29, Voltage = 0.02351769, Wetness = 0, state = Dry, Temperature = 33.50861, Evaporation = 1.26168, Frequency = 4807
05/07/2024 11:55:31, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 33.62653, Evaporation = 1.306194, Frequency = 4814
05/07/2024 11:55:32, Voltage = 0.02259116, Wetness = 0, state = Dry, Temperature = 33.95026, Evaporation = 1.271197, Frequency = 4813
05/07/2024 11:55:34, Voltage = 0.0247262, Wetness = 0, state = Dry, Temperature = 33.76318, Evaporation = 1.268579, Frequency = 4822
05/07/2024 11:55:36, Voltage = 0.02292955, Wetness = 0, state = Dry, Temperature = 33.90851, Evaporation = 1.270341, Frequency = 4818
05/07/2024 11:55:38, Voltage = 0.02324376, Wetness = 0, state = Dry, Temperature = 34.15753, Evaporation = 1.269586, Frequency = 4826
05/07/2024 11:55:39, Voltage = 0.02231723, Wetness = 0, state = Dry, Temperature = 33.45618, Evaporation = 1.263946, Frequency = 4827
05/07/2024 11:55:41, Voltage = 0.02265562, Wetness = 0, state = Dry, Temperature = 33.27496, Evaporation = 1.265658, Frequency = 4834
05/07/2024 11:55:43, Voltage = 0.0219144, Wetness = 0, state = Dry, Temperature = 33.5592, Evaporation = 1.289728, Frequency = 4834
05/07/2024 11:55:45, Voltage = 0.02350158, Wetness = 0, state = Dry, Temperature = 33.60406, Evaporation = 1.26878, Frequency = 4818
05/07/2024 11:55:46, Voltage = 0.02291343, Wetness = 0, state = Dry, Temperature = 33.4729, Evaporation = 1.269384, Frequency = 4812
05/07/2024 11:55:48, Voltage = 0.02273619, Wetness = 0, state = Dry, Temperature = 33.35608, Evaporation = 1.242948, Frequency = 4800
05/07/2024 11:55:50, Voltage = 0.02219638, Wetness = 0, state = Dry, Temperature = 33.98163, Evaporation = 1.303928, Frequency = 4797
05/07/2024 11:55:52, Voltage = 0.02347741, Wetness = 0, state = Dry, Temperature = 33.83612, Evaporation = 1.267672, Frequency = 4799
05/07/2024 11:55:53, Voltage = 0.0231068, Wetness = 0, state = Dry, Temperature = 33.92664, Evaporation = 1.269132, Frequency = 4809
05/07/2024 11:55:55, Voltage = 0.02175326, Wetness = 0, state = Dry, Temperature = 33.84998, Evaporation = 1.26596, Frequency = 4827
05/07/2024 11:55:57, Voltage = 0.02179354, Wetness = 0, state = Dry, Temperature = 33.64362, Evaporation = 1.265809, Frequency = 4822
05/07/2024 11:55:59, Voltage = 0.02311485, Wetness = 0, state = Dry, Temperature = 33.97461, Evaporation = 1.266212, Frequency = 4817
05/07/2024 11:56:00, Voltage = 0.02230918, Wetness = 0, state = Dry, Temperature = 33.94226, Evaporation = 1.271046, Frequency = 4811
05/07/2024 11:56:02, Voltage = 0.02314708, Wetness = 0, state = Dry, Temperature = 33.68262, Evaporation = 1.267924, Frequency = 4814
05/07/2024 11:56:04, Voltage = 0.02315514, Wetness = 0, state = Dry, Temperature = 33.88898, Evaporation = 1.26742, Frequency = 4816
05/07/2024 11:56:06, Voltage = 0.02315514, Wetness = 0, state = Dry, Temperature = 33.40271, Evaporation = 1.266967, Frequency = 4821
05/07/2024 11:56:07, Voltage = 0.02293761, Wetness = 0, state = Dry, Temperature = 33.56708, Evaporation = 1.27019, Frequency = 4823
05/07/2024 11:56:09, Voltage = 0.02255088, Wetness = 0, state = Dry, Temperature = 33.93042, Evaporation = 1.103365, Frequency = 4813
05/07/2024 11:56:11, Voltage = 0.02272813, Wetness = 0, state = Dry, Temperature = 33.94769, Evaporation = 1.27019, Frequency = 4815
05/07/2024 11:56:13, Voltage = 0.02238975, Wetness = 0, state = Dry, Temperature = 34.12097, Evaporation = 1.268981, Frequency = 4817
05/07/2024 11:56:14, Voltage = 0.02235752, Wetness = 0, state = Dry, Temperature = 33.89148, Evaporation = 1.265507, Frequency = 4816
05/07/2024 11:56:16, Voltage = 0.02195468, Wetness = 0, state = Dry, Temperature = 33.85248, Evaporation = 1.009705, Frequency = 4808
05/07/2024 11:56:18, Voltage = 0.02196274, Wetness = 0, state = Dry, Temperature = 33.45392, Evaporation = 1.266716, Frequency = 4813
05/07/2024 11:56:19, Voltage = 0.02368688, Wetness = 0, state = Dry, Temperature = 33.48474, Evaporation = 1.268075, Frequency = 4811
05/07/2024 11:56:21, Voltage = 0.02294566, Wetness = 0, state = Dry, Temperature = 33.23804, Evaporation = 1.266363, Frequency = 4808
05/07/2024 11:56:23, Voltage = 0.02333239, Wetness = 0, state = Dry, Temperature = 33.25549, Evaporation = 1.269384, Frequency = 4812
05/07/2024 11:56:25, Voltage = 0.02197885, Wetness = 0, state = Dry, Temperature = 33.55414, Evaporation = 1.267823, Frequency = 4805
05/07/2024 11:56:26, Voltage = 0.02261533, Wetness = 0, state = Dry, Temperature = 33.31384, Evaporation = 1.269284, Frequency = 4809
05/07/2024 11:56:28, Voltage = 0.02361437, Wetness = 0, state = Dry, Temperature = 33.22559, Evaporation = 1.304582, Frequency = 4801
05/07/2024 11:56:30, Voltage = 0.0223414, Wetness = 0, state = Dry, Temperature = 33.74609, Evaporation = 1.264147, Frequency = 4793
05/07/2024 11:56:32, Voltage = 0.02366271, Wetness = 0, state = Dry, Temperature = 33.75519, Evaporation = 1.29718, Frequency = 4787
05/07/2024 11:56:33, Voltage = 0.02352575, Wetness = 0, state = Dry, Temperature = 33.84705, Evaporation = 1.264852, Frequency = 4779
05/07/2024 11:56:35, Voltage = 0.02259922, Wetness = 0, state = Dry, Temperature = 33.6908, Evaporation = 1.271952, Frequency = 4793
05/07/2024 11:56:37, Voltage = 0.02255894, Wetness = 0, state = Dry, Temperature = 33.78271, Evaporation = 1.272355, Frequency = 4807
05/07/2024 11:56:39, Voltage = 0.02213193, Wetness = 0, state = Dry, Temperature = 34.07855, Evaporation = 1.238718, Frequency = 4813
05/07/2024 11:56:40, Voltage = 0.02263951, Wetness = 0, state = Dry, Temperature = 34.09283, Evaporation = 1.303223, Frequency = 4814
05/07/2024 11:56:42, Voltage = 0.0219144, Wetness = 0, state = Dry, Temperature = 34.06464, Evaporation = 1.265507, Frequency = 4808
05/07/2024 11:56:44, Voltage = 0.02326793, Wetness = 0, state = Dry, Temperature = 33.6236, Evaporation = 1.333738, Frequency = 4807
05/07/2024 11:56:46, Voltage = 0.02270396, Wetness = 0, state = Dry, Temperature = 33.1662, Evaporation = 1.2716, Frequency = 4814
05/07/2024 11:56:47, Voltage = 0.02226084, Wetness = 0, state = Dry, Temperature = 33.33331, Evaporation = 1.246876, Frequency = 4818
05/07/2024 11:56:49, Voltage = 0.02289732, Wetness = 0, state = Dry, Temperature = 33.52844, Evaporation = 1.270089, Frequency = 4811
05/07/2024 11:56:51, Voltage = 0.02335656, Wetness = 0, state = Dry, Temperature = 33.09259, Evaporation = 1.266564, Frequency = 4815
05/07/2024 11:56:53, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 33.91461, Evaporation = 1.270341, Frequency = 4810
05/07/2024 11:56:54, Voltage = 0.02180966, Wetness = 0, state = Dry, Temperature = 34.21082, Evaporation = 1.265255, Frequency = 4802
05/07/2024 11:56:56, Voltage = 0.02282481, Wetness = 0, state = Dry, Temperature = 34.12115, Evaporation = 1.265809, Frequency = 4798
05/07/2024 11:56:58, Voltage = 0.02385608, Wetness = 0, state = Dry, Temperature = 33.9505, Evaporation = 1.268075, Frequency = 4805
05/07/2024 11:57:00, Voltage = 0.02300206, Wetness = 0, state = Dry, Temperature = 33.48193, Evaporation = 1.266564, Frequency = 4800
05/07/2024 11:57:01, Voltage = 0.02224472, Wetness = 0, state = Dry, Temperature = 33.46979, Evaporation = 1.269183, Frequency = 4807
05/07/2024 11:57:03, Voltage = 0.02311485, Wetness = 0, state = Dry, Temperature = 33.58459, Evaporation = 1.270643, Frequency = 4807
05/07/2024 11:57:05, Voltage = 0.02324376, Wetness = 0, state = Dry, Temperature = 33.30005, Evaporation = 1.269989, Frequency = 4811
05/07/2024 11:57:07, Voltage = 0.02367077, Wetness = 0, state = Dry, Temperature = 33.95007, Evaporation = 1.270341, Frequency = 4812
05/07/2024 11:57:08, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 33.70795, Evaporation = 1.269435, Frequency = 4803
05/07/2024 11:57:10, Voltage = 0.02296177, Wetness = 0, state = Dry, Temperature = 33.84796, Evaporation = 1.306496, Frequency = 4804
05/07/2024 11:57:12, Voltage = 0.0232357, Wetness = 0, state = Dry, Temperature = 33.5434, Evaporation = 1.28434, Frequency = 4813
05/07/2024 11:57:14, Voltage = 0.02344518, Wetness = 0, state = Dry, Temperature = 33.63806, Evaporation = 1.267521, Frequency = 4799
05/07/2024 11:57:15, Voltage = 0.02224472, Wetness = 0, state = Dry, Temperature = 33.60712, Evaporation = 1.267974, Frequency = 4777
05/07/2024 11:57:17, Voltage = 0.02272813, Wetness = 0, state = Dry, Temperature = 33.58759, Evaporation = 1.266564, Frequency = 4779
05/07/2024 11:57:19, Voltage = 0.02376745, Wetness = 0, state = Dry, Temperature = 33.44208, Evaporation = 1.269535, Frequency = 4766
05/07/2024 11:57:21, Voltage = 0.02301817, Wetness = 0, state = Dry, Temperature = 33.62396, Evaporation = 1.241387, Frequency = 4767
05/07/2024 11:57:22, Voltage = 0.0220433, Wetness = 0, state = Dry, Temperature = 33.95642, Evaporation = 1.268981, Frequency = 4772
05/07/2024 11:57:24, Voltage = 0.02337267, Wetness = 0, state = Dry, Temperature = 34.14081, Evaporation = 1.268981, Frequency = 4777
05/07/2024 11:57:26, Voltage = 0.02437977, Wetness = 0, state = Dry, Temperature = 33.77777, Evaporation = 1.264852, Frequency = 4768
05/07/2024 11:57:28, Voltage = 0.02331627, Wetness = 0, state = Dry, Temperature = 33.72437, Evaporation = 1.266464, Frequency = 4772
05/07/2024 11:57:29, Voltage = 0.02384802, Wetness = 0, state = Dry, Temperature = 33.49878, Evaporation = 1.271801, Frequency = 4768
05/07/2024 11:57:31, Voltage = 0.02408972, Wetness = 0, state = Dry, Temperature = 33.92883, Evaporation = 1.268579, Frequency = 4761
05/07/2024 11:57:33, Voltage = 0.02349352, Wetness = 0, state = Dry, Temperature = 33.40027, Evaporation = 1.268881, Frequency = 4769
05/07/2024 11:57:35, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 33.84082, Evaporation = 1.264198, Frequency = 4775
05/07/2024 11:57:36, Voltage = 0.02254282, Wetness = 0, state = Dry, Temperature = 33.93689, Evaporation = 1.268377, Frequency = 4770
05/07/2024 11:57:38, Voltage = 0.0227523, Wetness = 0, state = Dry, Temperature = 33.90308, Evaporation = 1.265003, Frequency = 4781
05/07/2024 11:57:40, Voltage = 0.02316319, Wetness = 0, state = Dry, Temperature = 33.41388, Evaporation = 1.271952, Frequency = 4777
05/07/2024 11:57:42, Voltage = 0.0232921, Wetness = 0, state = Dry, Temperature = 33.28247, Evaporation = 1.270089, Frequency = 4775
05/07/2024 11:57:43, Voltage = 0.0235902, Wetness = 0, state = Dry, Temperature = 33.69928, Evaporation = 1.271147, Frequency = 4766
05/07/2024 11:57:45, Voltage = 0.02201108, Wetness = 0, state = Dry, Temperature = 33.53467, Evaporation = 1.269837, Frequency = 4760
05/07/2024 11:57:47, Voltage = 0.02213193, Wetness = 0, state = Dry, Temperature = 33.37469, Evaporation = 1.268881, Frequency = 4767
05/07/2024 11:57:49, Voltage = 0.02244614, Wetness = 0, state = Dry, Temperature = 33.67719, Evaporation = 1.26742, Frequency = 4769
05/07/2024 11:57:50, Voltage = 0.02272813, Wetness = 0, state = Dry, Temperature = 33.45685, Evaporation = 1.267924, Frequency = 4766
05/07/2024 11:57:52, Voltage = 0.02213998, Wetness = 0, state = Dry, Temperature = 33.8241, Evaporation = 1.266967, Frequency = 4772
05/07/2024 11:57:54, Voltage = 0.02244614, Wetness = 0, state = Dry, Temperature = 34.26318, Evaporation = 1.265255, Frequency = 4762
05/07/2024 11:57:56, Voltage = 0.02266367, Wetness = 0, state = Dry, Temperature = 33.80255, Evaporation = 1.274269, Frequency = 4763
05/07/2024 11:57:57, Voltage = 0.02159213, Wetness = 0, state = Dry, Temperature = 33.86414, Evaporation = 1.267974, Frequency = 4761
05/07/2024 11:57:59, Voltage = 0.02309068, Wetness = 0, state = Dry, Temperature = 33.2049, Evaporation = 1.267018, Frequency = 4757
05/07/2024 11:58:01, Voltage = 0.02396887, Wetness = 0, state = Dry, Temperature = 34.16541, Evaporation = 1.266363, Frequency = 4762
05/07/2024 11:58:03, Voltage = 0.02292955, Wetness = 0, state = Dry, Temperature = 33.81329, Evaporation = 1.270492, Frequency = 4776
05/07/2024 11:58:04, Voltage = 0.02232529, Wetness = 0, state = Dry, Temperature = 33.56549, Evaporation = 1.258659, Frequency = 4766
05/07/2024 11:58:06, Voltage = 0.02288121, Wetness = 0, state = Dry, Temperature = 33.50281, Evaporation = 1.264298, Frequency = 4764
05/07/2024 11:58:08, Voltage = 0.02320348, Wetness = 0, state = Dry, Temperature = 33.44421, Evaporation = 1.273211, Frequency = 4760
